Date,Country,Cumulative number of case(s),Number of deaths,Number recovered,Weather Condition,Temperature (°C),Humidity (%),Mobility Index,Public Awareness Level
2003-06-25,Switzerland,1.0,0.0,1,Dry,19.8,74,0.45,62
2003-06-25,Thailand,9.0,2.0,7,,18.8,42,0.8,86
2003-06-25,United Kingdom,4.0,0.0,4,,17.6,84,0.38,63
2003-06-25,United States,75.0,0.0,36,Rainy,32.3,84,0.51,86
2003-06-25,Viet Nam,63.0,5.0,58,Cloudy,29.0,65,0.89,58
2003-06-26,brazil,3.0,0.0,2,Humid,24.5,54,0.78,57
2003-06-26,canada,251.0,37.0,190,Rainy,22.7,53,0.52,88
2003-06-26,china,5327.0,348.0,4921,,22.1,73,0.37,89
2003-06-26,"hong kong sar, china",1755.0,296.0,1419,Dry,30.5,46,0.48,52
2003-06-26,"Macao SAR, China",1.0,0.0,1,Rainy,24.979299781181616,31,0.43,96
2003-06-26,"Taiwan, China",682.0,84.0,491,Cloudy,24.979299781181616,42,0.34,89
2003-06-26,Colombia,1.0,0.0,1,Cloudy,30.7,60,0.79,82
2003-06-26,Finland,1.0,0.0,1,Sunny,25.1,58,0.4,81
2003-06-26,france,7.0,0.0,6,Cloudy,23.9,79,0.56,56
2003-06-26,Germany,10.0,0.0,9,Rainy,24.979299781181616,57,0.51,68
2003-06-26,India,3.0,0.0,3,,24.979299781181616,89,0.99,83
2003-06-26,indonesia,2.0,0.0,2,Dry,26.5,56,0.51,63
2003-06-26,Italy,9.0,0.0,9,Sunny,24.979299781181616,44,0.26,99
2003-06-26,Japan,1.0,0.0,0,Rany,16.9,60,0.27,96
2003-06-26,Kuwait,1.0,0.0,1,Sunny,24.979299781181616,69,0.67,95
2003-06-26,Malaysia,5.0,2.0,3,Rany,22.2,44,0.68,68
2003-06-26,Mongolia,9.0,0.0,9,Dry,17.9,62,0.54,75
2003-06-26,New Zealand,1.0,0.0,1,Sunny,22.4,49,0.55,66
2003-06-26,Philippines,14.0,2.0,12,Humid,22.4,71,0.24,77
2003-06-26,Republic of Ireland,1.0,0.0,1,Rainy,30.1,41,0.61,68
2003-06-26,republic of korea,,0.0,3,Humid,24.979299781181616,66,0.6,76
2003-06-26,romania,,0.0,1,Sunny,24.979299781181616,38,0.32,97
2003-06-26,Russian Federation,1.0,0.0,0,Humid,26.2,52,0.28,68
2003-06-26,Singapore,206.0,32.0,170,humidd,18.4,37,0.3,unknown
2003-06-26,South Africa,1.0,1.0,0,,21.7,61,0.28,56
2003-06-26,Spain,1.0,0.0,1,Dry,16.7,77,0.69,78
2003-06-26,sweden,3.0,0.0,3,Humid,29.6,43,0.36,unknown
2003-06-26,switzerland,1.0,0.0,1,Humd,23.5,56,0.4,54
2003-06-26,thailand,9.0,2.0,7,Dry,24.9,54,0.34,79
2003-06-26,United Kingdom,4.0,0.0,4,humidd,29.6,42,0.97,98
2003-06-26,united states,74.0,0.0,36,Humid,21.4,84,0.88,92
2003-06-26,viet nam,63.0,5.0,58,Humid,23.4,50,0.38,57
2003-06-27,Brazil,3.0,0.0,2,,19.7,74,0.46,91
2003-06-27,Canada,251.0,37.0,191,Dry,19.7,60,0.37,61
2003-06-27,China,5327.0,348.0,4921,Humid,20.4,66,0.59,91
2003-06-27,"Hong Kong SAR, China",1755.0,297.0,1422,Dry,22.5,77,0.22,62
2003-06-27,"macao sar, china",1.0,0.0,1,Rainy,23.1,87,0.74,75
2003-06-27,"taiwan, china",681.0,,492,Rainy,24.979299781181616,72,0.62,67
2003-06-27,Colombia,1.0,0.0,1,Humid,20.5,83,0.92,91
2003-06-27,finland,1.0,0.0,1,Dry,24.979299781181616,34,0.33,98
2003-06-27,France,7.0,0.0,6,Dry,27.4,42,0.84,69
2003-06-27,Germany,10.0,0.0,9,Dry,22.7,57,0.83,65
2003-06-27,India,,0.0,3,Cloudy,21.0,72,0.3,86
2003-06-27,Indonesia,,0.0,2,Rainyy,25.4,54,0.52,52
2003-06-27,italy,,0.0,5,Dry,24.0,80,0.34,76
2003-06-27,Kuwait,1.0,0.0,1,Dry,26.1,64,0.4,64
2003-06-27,Malaysia,5.0,2.0,3,Cloudy,32.8,76,0.41,83
2003-06-27,Mongolia,9.0,0.0,9,Cloudy,25.3,68,0.64,94
2003-06-27,New Zealand,1.0,0.0,1,Dryy,21.8,36,0.53,71
2003-06-27,philippines,14.0,2.0,12,Sunny,20.5,67,0.96,89
2003-06-27,Republic of Ireland,1.0,,1,Dry,24.979299781181616,61,0.3,72
2003-06-27,Republic of Korea,3.0,0.0,3,Dryy,17.7,32,0.98,98
2003-06-27,Romania,1.0,,1,,29.7,74,0.38,53
2003-06-27,Russian Federation,1.0,0.0,0,Cloudy,13.8,68,0.82,90
2003-06-27,singapore,206.0,32.0,171,drry,27.4,66,0.47,72
2003-06-27,South Africa,1.0,,0,Dry,24.979299781181616,84,0.31,96
2003-06-27,spain,1.0,,1,Dry,22.4,79,0.89,58
2003-06-27,Sweden,3.0,0.0,3,Cloudy,24.979299781181616,51,0.45,73
2003-06-27,switzerland,1.0,0.0,1,Dry,32.2,37,0.73,70
2003-06-27,Thailand,9.0,,7,Dry,25.1,46,0.65,90
2003-06-27,united kingdom,4.0,0.0,4,Humd,29.0,81,0.58,95
2003-06-27,united states,74.0,0.0,64,Sunny,31.5,56,0.6,unknown
2003-06-27,viet nam,63.0,5.0,58,Rainy,25.8,62,0.79,74
2003-06-30,australia,5.0,0.0,5,Sunny,19.0,75,0.27,75
2003-06-30,Brazil,3.0,0.0,2,humidd,23.9,46,0.73,98
2003-06-30,canada,,37.0,192,Rainyy,21.3,71,0.92,94
2003-06-30,China,5327.0,,4927,drry,22.5,41,0.25,58
2003-06-30,"Hong Kong SAR, China",1755.0,298.0,1429,Humid,24.5,77,0.31,64
2003-06-30,"Macao SAR, China",1.0,0.0,1,Dry,24.3,75,0.77,88
2003-06-30,"Taiwan, China",678.0,84.0,495,Cloudy,27.1,56,0.55,82
2003-06-30,Colombia,1.0,0.0,1,Humid,27.8,77,0.52,50
2003-06-30,Finland,1.0,0.0,1,Cloudy,24.3,37,0.31,54
2003-06-30,France,7.0,0.0,6,,27.0,52,0.61,58
2003-06-30,Germany,,0.0,9,Humid,22.3,89,0.3,93
2003-06-30,india,3.0,0.0,3,Cloudy,31.6,71,0.58,55
2003-06-30,Indonesia,2.0,0.0,2,Rainyy,22.2,78,0.81,77
2003-06-30,Italy,5.0,0.0,5,Sunny,24.979299781181616,88,0.41,94
2003-06-30,Kuwait,1.0,0.0,1,Dry,17.6,58,0.58,75
2003-06-30,Malaysia,5.0,2.0,3,Humid,23.1,79,0.99,77
2003-06-30,Mongolia,9.0,0.0,9,Dry,23.3,49,0.75,89
2003-06-30,New Zealand,1.0,0.0,1,Cloudy,26.4,45,0.87,64
2003-06-30,philippines,14.0,2.0,12,Dryy,29.3,46,0.53,55
2003-06-30,Republic of Ireland,1.0,0.0,1,Cloudy,18.8,45,0.81,76
2003-06-30,republic of korea,3.0,0.0,3,Dry,19.5,48,0.23,87
2003-06-30,romania,,0.0,1,Sunny,18.0,85,0.3,53
2003-06-30,Russian Federation,1.0,,0,Sunny,31.6,85,0.36,60
2003-06-30,singapore,206.0,32.0,171,Sunny,26.5,37,0.52,70
2003-06-30,south africa,1.0,1.0,0,Sunny,19.6,67,0.88,79
2003-06-30,Spain,1.0,0.0,1,Sunny,22.8,67,0.48,67
2003-06-30,Sweden,3.0,0.0,3,Sunny,30.9,82,0.72,84
2003-06-30,switzerland,1.0,0.0,1,Cloudy,23.6,58,0.77,52
2003-06-30,Thailand,9.0,2.0,7,Humid,23.3,70,0.67,61
2003-06-30,united kingdom,4.0,0.0,4,Dry,21.1,65,0.49,76
2003-06-30,United States,73.0,0.0,63,Sunny,19.9,55,0.66,79
2003-06-30,Viet Nam,63.0,5.0,58,Cloudy,30.9,60,0.47,70
2003-07-01,Brazil,1.0,0.0,1,Cloudy,33.4,73,0.27,87
2003-07-01,canada,252.0,38.0,192,Cloudy,20.1,89,0.99,70
2003-07-01,China,5327.0,348.0,4930,Humid,32.0,41,0.3,87
2003-07-01,"Hong Kong SAR, China",1755.0,298.0,1429,drry,22.6,84,0.26,89
2003-07-01,"macao sar, china",1.0,0.0,1,Humid,27.7,46,0.9,64
2003-07-01,"Taiwan, China",678.0,84.0,498,Rainy,32.1,44,0.44,67
2003-07-01,Colombia,1.0,,1,Cloudy,24.3,38,0.72,78
2003-07-01,Finland,1.0,0.0,1,Rainyy,23.4,68,0.46,97
2003-07-01,France,7.0,0.0,6,Sunny,29.0,71,0.51,87
2003-07-01,germany,10.0,0.0,9,Sunny,19.5,77,0.41,70
2003-07-01,india,3.0,0.0,3,Humid,30.7,41,0.47,66
2003-07-01,indonesia,2.0,0.0,2,Dryy,25.7,61,0.53,90
2003-07-01,Italy,5.0,0.0,5,Rainy,22.1,54,0.78,unknown
2003-07-01,kuwait,1.0,0.0,1,Dry,22.0,68,0.61,86
2003-07-01,Malaysia,5.0,2.0,3,Humid,18.1,47,0.95,87
2003-07-01,Mongolia,9.0,0.0,9,,24.979299781181616,44,0.23,61
2003-07-01,new zealand,1.0,0.0,1,Dry,23.7,61,0.6,60
2003-07-01,Philippines,,2.0,12,Dry,19.7,35,0.67,97
2003-07-01,Republic of Ireland,1.0,0.0,1,Sunny,24.8,87,0.94,98
2003-07-01,Republic of Korea,3.0,0.0,3,Rainy,27.4,73,0.24,69
2003-07-01,romania,1.0,0.0,1,Sunny,23.9,72,0.66,58
2003-07-01,Russian Federation,,0.0,0,Dry,28.3,81,0.88,50
2003-07-01,Singapore,206.0,,171,Rainy,21.0,64,0.39,52
2003-07-01,South Africa,1.0,1.0,0,Rainy,30.0,63,0.9,70
2003-07-01,Spain,1.0,,1,Sunny,25.6,67,0.22,72
2003-07-01,Sweden,3.0,0.0,3,Dry,32.7,85,0.79,58
2003-07-01,Switzerland,1.0,0.0,1,,37.1,83,0.95,68
2003-07-01,Thailand,9.0,2.0,7,,22.6,86,0.73,94
2003-07-01,united kingdom,4.0,0.0,4,Cloudy,22.9,34,0.55,95
2003-07-01,United States,73.0,0.0,63,Humid,23.8,47,0.24,68
2003-07-01,viet nam,63.0,5.0,58,Rainy,28.0,45,0.94,72
2003-07-02,Brazil,1.0,0.0,1,Humid,31.6,37,0.58,76
2003-07-02,Canada,252.0,38.0,192,Rainy,24.979299781181616,54,0.22,76
2003-07-02,China,5327.0,,4933,Rany,24.979299781181616,61,0.75,unknown
2003-07-02,"Hong Kong SAR, China",1755.0,298.0,1429,Humid,24.3,55,0.59,85
2003-07-02,"Macao SAR, China",1.0,0.0,1,Rainy,28.1,81,0.3,61
2003-07-02,"taiwan, china",676.0,84.0,498,Rainy,32.5,51,0.37,76
2003-07-02,Colombia,1.0,0.0,1,Cloudy,23.8,60,0.25,unknown
2003-07-02,Finland,1.0,0.0,1,Dry,16.7,72,0.66,83
2003-07-02,France,7.0,0.0,6,Dry,28.7,39,0.7,82
2003-07-02,Germany,,,9,Cloudy,20.8,85,0.6,77
2003-07-02,india,3.0,0.0,3,Humid,24.3,86,0.85,80
2003-07-02,Indonesia,,0.0,2,,28.9,41,0.89,81
2003-07-02,Italy,4.0,0.0,4,Sunny,26.5,82,0.69,99
2003-07-02,Kuwait,1.0,,1,Sunny,24.5,57,0.21,unknown
2003-07-02,Malaysia,5.0,2.0,3,,24.979299781181616,35,0.76,89
2003-07-02,Mongolia,9.0,0.0,9,Cloudy,10.5,88,0.53,84
2003-07-02,new zealand,1.0,0.0,1,Rainy,28.5,49,0.65,80
2003-07-02,philippines,14.0,,12,Sunny,23.7,34,0.72,80
2003-07-02,Republic of Ireland,1.0,0.0,1,Humid,32.6,52,0.48,87
2003-07-02,Republic of Korea,,0.0,3,Humid,27.0,38,0.93,71
2003-07-02,Romania,1.0,0.0,1,Sunny,22.3,87,0.31,94
2003-07-02,Russian Federation,1.0,0.0,0,Sunny,30.3,88,0.74,90
2003-07-02,Singapore,206.0,32.0,171,Sunny,30.8,58,0.2,58
2003-07-02,South Africa,1.0,1.0,0,Cloudy,23.9,45,0.94,58
2003-07-02,Spain,1.0,0.0,1,Cloudy,31.0,83,0.29,64
2003-07-02,Sweden,,0.0,3,Cloudy,22.2,75,0.28,62
2003-07-02,Switzerland,1.0,0.0,1,Dry,25.8,51,0.47,71
2003-07-02,thailand,9.0,2.0,7,Humid,27.9,37,0.5,65
2003-07-02,United Kingdom,4.0,0.0,4,,28.9,88,0.37,81
2003-07-02,United States,73.0,0.0,63,Rainyy,28.1,49,0.67,51
2003-07-02,Viet Nam,63.0,5.0,58,Cloudy,23.3,80,0.55,75
2003-07-03,brazil,1.0,0.0,1,Dry,24.979299781181616,43,0.23,63
2003-07-03,canada,251.0,38.0,193,Dry,24.4,68,0.46,87
2003-07-03,China,5327.0,348.0,4933,Humid,22.2,66,0.85,83
2003-07-03,"Hong Kong SAR, China",1755.0,298.0,1429,,24.979299781181616,79,0.75,57
2003-07-03,"Macao SAR, China",1.0,0.0,1,Rainy,34.7,63,0.78,85
2003-07-03,"Taiwan, China",674.0,84.0,498,Cloudy,21.3,40,0.76,70
2003-07-03,Colombia,1.0,0.0,1,Sunny,31.5,83,0.45,95
2003-07-03,finland,1.0,0.0,1,Cloudy,19.3,69,0.28,92
2003-07-03,France,7.0,0.0,6,Sunny,27.4,62,0.42,77
2003-07-03,Germany,10.0,0.0,9,Sunny,26.5,60,0.87,95
2003-07-03,india,3.0,0.0,3,Rainy,33.1,88,0.98,93
2003-07-03,Indonesia,2.0,0.0,2,Humid,21.7,83,0.6,97
2003-07-03,Italy,4.0,0.0,4,Cloudy,20.3,73,0.21,55
2003-07-03,kuwait,1.0,0.0,1,Sunny,24.4,63,0.31,69
2003-07-03,Malaysia,5.0,2.0,3,Cloudy,33.3,79,0.46,80
2003-07-03,Mongolia,9.0,0.0,9,Humid,20.6,36,0.66,82
2003-07-03,new zealand,,0.0,1,Humid,12.1,87,0.26,93
2003-07-03,philippines,14.0,2.0,12,Dry,25.3,78,0.95,56
2003-07-03,republic of ireland,1.0,0.0,1,Humid,29.7,83,0.49,57
2003-07-03,Republic of Korea,3.0,0.0,3,Rainy,24.979299781181616,52,0.93,58
2003-07-03,Romania,1.0,0.0,1,Sunny,29.2,75,0.82,51
2003-07-03,russian federation,1.0,0.0,0,Dry,19.8,85,0.8,66
2003-07-03,Singapore,206.0,32.0,171,Rainy,24.3,36,0.69,94
2003-07-03,south africa,1.0,1.0,0,Cloudy,28.8,83,0.7,86
2003-07-03,spain,1.0,0.0,1,Sunny,19.1,54,0.71,91
2003-07-03,Sweden,3.0,0.0,3,Humid,25.9,32,0.7,93
2003-07-03,Switzerland,1.0,0.0,1,Sunny,31.1,88,0.64,66
2003-07-03,Thailand,,2.0,7,Cloudy,27.4,67,0.99,87
2003-07-03,United Kingdom,4.0,0.0,4,Dry,21.4,49,0.79,unknown
2003-07-03,United States,73.0,0.0,65,Dry,32.6,63,0.82,96
2003-07-03,Viet Nam,63.0,5.0,58,Dry,28.3,78,0.9,88
2003-07-04,Brazil,1.0,0.0,1,Humid,15.7,73,0.37,79
2003-07-04,Canada,251.0,,193,Rainy,29.3,73,0.27,55
2003-07-04,China,5327.0,348.0,4934,Rainy,24.979299781181616,59,0.59,53
2003-07-04,"hong kong sar, china",1755.0,,1430,Sunny,26.0,46,0.61,86
2003-07-04,"Macao SAR, China",1.0,0.0,1,Humd,30.0,88,0.86,84
2003-07-04,"Taiwan, China",,84.0,500,Dry,22.3,39,0.56,58
2003-07-04,Colombia,1.0,0.0,1,Dry,16.8,64,0.66,55
2003-07-04,finland,1.0,0.0,1,Cloudy,32.5,49,0.62,62
2003-07-04,France,7.0,0.0,6,Cloudy,24.979299781181616,47,0.23,71
2003-07-04,Germany,10.0,0.0,9,Dry,24.6,74,0.69,77
2003-07-04,india,3.0,0.0,3,Dry,29.3,73,0.86,79
2003-07-04,Indonesia,,0.0,2,Humid,23.2,56,0.33,85
2003-07-04,italy,,0.0,4,Rainy,25.5,88,0.68,51
2003-07-04,Kuwait,,0.0,1,Cloudy,24.3,88,0.67,85
2003-07-04,Malaysia,5.0,2.0,3,,24.979299781181616,78,0.33,57
2003-07-04,mongolia,9.0,0.0,9,Humid,26.8,65,0.3,94
2003-07-04,New Zealand,,0.0,1,Dry,19.0,52,0.98,91
2003-07-04,philippines,,,12,Rainy,23.7,61,0.51,99
2003-07-04,Republic of Ireland,,,1,,24.979299781181616,39,0.38,58
2003-07-04,republic of korea,3.0,0.0,3,Dry,34.2,40,0.34,50
2003-07-04,romania,,0.0,1,Sunny,19.2,67,0.73,62
2003-07-04,russian federation,1.0,0.0,0,Rainy,27.6,35,0.69,99
2003-07-04,Singapore,206.0,,171,Rainy,28.2,88,0.71,64
2003-07-04,South Africa,1.0,1.0,0,Dry,15.6,70,0.27,81
2003-07-04,Spain,1.0,0.0,1,Humid,27.1,76,0.91,83
2003-07-04,sweden,3.0,0.0,3,Sunny,29.4,63,0.51,92
2003-07-04,Switzerland,1.0,0.0,1,Dry,27.9,65,0.45,80
2003-07-04,thailand,9.0,2.0,7,Cloudy,24.6,66,0.57,63
2003-07-04,United Kingdom,4.0,0.0,4,Cloudy,26.7,46,0.51,96
2003-07-04,united states,,0.0,65,Sunny,25.8,69,0.89,63
2003-07-04,viet nam,63.0,5.0,58,humidd,16.6,69,0.94,97
2003-07-07,Brazil,1.0,0.0,1,drry,26.0,83,0.44,78
2003-07-07,Canada,251.0,38.0,193,Rainy,23.2,41,0.89,96
2003-07-07,China,5327.0,348.0,4934,Sunny,21.5,50,0.83,68
2003-07-07,"Hong Kong SAR, China",1755.0,298.0,1430,humidd,37.4,69,0.94,76
2003-07-07,"Macao SAR, China",,0.0,1,Rainyy,24.979299781181616,48,0.4,58
2003-07-07,"Taiwan, China",674.0,84.0,500,Cloudy,19.2,32,0.66,86
2003-07-07,colombia,1.0,0.0,1,Cloudy,26.7,47,0.42,86
2003-07-07,Finland,1.0,0.0,1,Rainy,32.3,82,0.86,unknown
2003-07-07,france,7.0,0.0,6,Sunny,17.5,80,0.2,77
2003-07-07,Germany,10.0,0.0,9,Cloudy,24.979299781181616,48,0.65,73
2003-07-07,India,3.0,0.0,3,Dry,24.979299781181616,76,0.47,77
2003-07-07,Indonesia,2.0,0.0,2,,18.6,35,0.46,85
2003-07-07,Italy,4.0,0.0,4,Rainy,26.9,45,0.72,67
2003-07-07,Kuwait,1.0,0.0,1,Cloudy,30.6,37,0.88,74
2003-07-07,Malaysia,5.0,,3,Sunny,32.5,77,0.69,unknown
2003-07-07,mongolia,9.0,0.0,9,Dry,24.979299781181616,47,0.88,53
2003-07-07,New Zealand,,0.0,1,Sunny,37.5,81,0.41,63
2003-07-07,Philippines,14.0,2.0,12,Humid,14.7,77,0.62,88
2003-07-07,Republic of Ireland,1.0,0.0,1,Humid,26.8,72,0.56,75
2003-07-07,Republic of Korea,3.0,,3,Cloudy,17.9,68,0.21,57
2003-07-07,Romania,,0.0,1,,25.5,78,0.65,73
2003-07-07,Russian Federation,1.0,0.0,0,Cloudy,22.4,78,0.73,65
2003-07-07,singapore,206.0,32.0,171,Humid,27.5,41,0.67,69
2003-07-07,south africa,1.0,1.0,0,,24.4,74,0.79,64
2003-07-07,spain,1.0,0.0,1,Sunny,20.9,39,0.66,unknown
2003-07-07,sweden,3.0,0.0,3,Cloudy,24.979299781181616,36,0.25,unknown
2003-07-07,switzerland,1.0,0.0,1,,34.7,75,0.29,71
2003-07-07,thailand,9.0,2.0,7,Sunny,27.2,84,0.68,71
2003-07-07,United Kingdom,,0.0,4,Humid,16.5,30,0.42,61
2003-07-07,United States,73.0,0.0,65,Rainyy,27.8,78,0.26,67
2003-07-07,viet nam,63.0,5.0,58,Rany,24.0,65,0.54,95
2003-07-08,Brazil,1.0,0.0,1,Rainy,25.0,50,0.64,unknown
2003-07-08,Canada,,,194,drry,29.1,66,0.46,unknown
2003-07-08,China,5327.0,348.0,4934,Cloudy,30.9,81,0.78,86
2003-07-08,"hong kong sar, china",1755.0,298.0,1430,Humid,20.7,53,0.72,65
2003-07-08,"macao sar, china",1.0,0.0,1,drry,24.9,84,0.47,54
2003-07-08,"Taiwan, China",671.0,84.0,502,Humid,22.3,54,0.8,51
2003-07-08,colombia,1.0,0.0,1,Humid,28.0,36,0.72,77
2003-07-08,finland,1.0,0.0,1,Cloudy,23.8,71,0.71,90
2003-07-08,france,7.0,,6,Rainy,25.1,46,0.64,76
2003-07-08,Germany,10.0,,9,Cloudy,23.6,58,0.21,80
2003-07-08,India,,0.0,3,Dry,24.5,59,0.76,90
2003-07-08,Indonesia,2.0,0.0,2,Dry,33.5,36,0.5,85
2003-07-08,Italy,4.0,0.0,4,Dry,37.0,62,0.95,96
2003-07-08,kuwait,1.0,0.0,1,Cloudy,26.9,36,0.85,92
2003-07-08,malaysia,5.0,2.0,3,Humid,24.5,87,0.67,50
2003-07-08,mongolia,9.0,0.0,9,Humid,17.0,53,0.4,99
2003-07-08,New Zealand,1.0,0.0,1,Sunny,21.2,40,0.36,78
2003-07-08,philippines,14.0,2.0,12,Dryy,24.4,38,0.47,50
2003-07-08,Republic of Ireland,1.0,0.0,1,Humd,21.4,41,0.58,57
2003-07-08,Republic of Korea,3.0,0.0,3,Sunny,22.0,64,0.44,65
2003-07-08,Romania,1.0,,1,Humid,32.9,33,0.61,77
2003-07-08,Russian Federation,,,0,Dry,25.1,65,0.33,71
2003-07-08,Singapore,206.0,32.0,171,Rainy,25.6,57,0.98,unknown
2003-07-08,South Africa,1.0,1.0,0,Dry,21.6,86,0.29,71
2003-07-08,Spain,1.0,0.0,1,Cloudy,30.9,42,0.95,90
2003-07-08,Sweden,3.0,0.0,3,Humid,23.9,52,0.93,61
2003-07-08,Switzerland,1.0,0.0,1,,22.4,48,0.62,68
2003-07-08,Thailand,9.0,2.0,7,,17.1,71,0.78,74
2003-07-08,United Kingdom,4.0,0.0,4,,24.7,66,0.55,unknown
2003-07-08,united states,74.0,0.0,64,Rainy,22.2,68,0.7,54
2003-07-08,Viet Nam,63.0,5.0,58,Humid,33.4,53,0.47,83
2003-07-09,Brazil,1.0,,1,Humid,34.2,45,0.44,88
2003-07-09,Canada,249.0,38.0,193,Rainy,18.8,62,0.66,59
2003-07-09,China,5327.0,348.0,4939,,19.4,41,0.6,96
2003-07-09,"hong kong sar, china",,298.0,1431,Rainy,23.6,63,0.66,56
2003-07-09,"Macao SAR, China",1.0,0.0,1,Dryy,20.9,36,0.43,86
2003-07-09,"taiwan, china",671.0,84.0,504,Humid,26.1,40,0.49,96
2003-07-09,Colombia,1.0,0.0,1,Cloudy,23.4,60,0.27,64
2003-07-09,finland,,0.0,1,,26.4,58,0.24,91
2003-07-09,france,7.0,0.0,6,Humid,30.1,42,0.4,unknown
2003-07-09,germany,10.0,0.0,9,,19.7,60,0.26,75
2003-07-09,India,3.0,0.0,3,Dryy,30.0,31,0.28,75
2003-07-09,indonesia,2.0,0.0,2,Humid,24.979299781181616,68,0.85,95
2003-07-09,Italy,4.0,0.0,4,,24.979299781181616,44,0.23,75
2003-07-09,Kuwait,1.0,0.0,1,Sunny,33.1,86,0.73,59
2003-07-09,Malaysia,5.0,2.0,3,Cloudy,24.4,40,0.42,66
2003-07-09,Mongolia,9.0,,9,Humid,20.2,63,0.9,63
2003-07-09,New Zealand,1.0,0.0,1,Sunny,19.2,68,0.59,51
2003-07-09,Philippines,14.0,2.0,12,Rany,29.4,33,0.44,97
2003-07-09,Republic of Ireland,1.0,0.0,1,Humid,24.8,40,0.61,62
2003-07-09,Republic of Korea,3.0,0.0,3,Rainy,29.6,58,0.51,unknown
2003-07-09,Romania,1.0,0.0,1,Rainy,36.0,31,0.65,58
2003-07-09,russian federation,1.0,0.0,0,Sunny,21.1,45,0.29,56
2003-07-09,Singapore,206.0,32.0,171,,18.8,68,1.0,97
2003-07-09,south africa,1.0,1.0,0,Dry,26.0,42,0.54,59
2003-07-09,Spain,1.0,0.0,1,Sunny,30.7,66,0.48,58
2003-07-09,Sweden,3.0,0.0,3,Sunny,20.3,46,0.77,71
2003-07-09,Switzerland,1.0,,1,Humid,25.2,50,0.49,72
2003-07-09,Thailand,,2.0,7,,31.9,73,0.87,56
2003-07-09,United Kingdom,4.0,0.0,4,Rainy,24.979299781181616,89,0.56,97
2003-07-09,United States,,0.0,67,humidd,26.2,48,0.78,58
2003-07-09,Viet Nam,63.0,5.0,58,Rainy,22.3,36,0.29,76
2003-07-10,brazil,1.0,0.0,1,Sunny,25.6,67,0.88,73
2003-07-10,Canada,250.0,38.0,194,Cloudy,28.5,37,0.79,78
2003-07-10,china,5327.0,348.0,4941,,24.979299781181616,42,0.37,66
2003-07-10,"Hong Kong SAR, China",1755.0,298.0,1431,Sunny,19.9,66,0.32,69
2003-07-10,"Macao SAR, China",1.0,0.0,1,Humid,22.5,31,0.45,56
2003-07-10,"Taiwan, China",671.0,,506,Dry,32.1,70,0.98,92
2003-07-10,Colombia,1.0,0.0,1,Cloudy,26.6,40,0.41,89
2003-07-10,finland,1.0,0.0,1,Cloudy,29.2,53,0.56,56
2003-07-10,France,7.0,0.0,6,Rainy,26.3,35,0.22,77
2003-07-10,Germany,10.0,0.0,9,Dry,29.0,55,0.52,68
2003-07-10,India,3.0,0.0,3,Rany,23.0,36,0.66,69
2003-07-10,Indonesia,2.0,,2,Sunny,21.2,86,0.96,93
2003-07-10,italy,4.0,0.0,4,Dryy,28.8,68,0.61,88
2003-07-10,Kuwait,1.0,0.0,1,Sunny,30.6,48,0.86,89
2003-07-10,malaysia,5.0,2.0,3,,20.4,35,0.64,56
2003-07-10,Mongolia,9.0,0.0,9,,22.1,72,0.23,55
2003-07-10,New Zealand,1.0,0.0,1,Rainy,24.2,58,0.45,74
2003-07-10,Philippines,14.0,2.0,12,Dry,33.1,72,0.66,90
2003-07-10,Republic of Ireland,1.0,0.0,1,Rainy,27.8,68,0.96,62
2003-07-10,republic of korea,3.0,0.0,3,Cloudy,18.4,31,0.89,88
2003-07-10,Romania,1.0,0.0,1,Rainy,24.5,48,0.38,89
2003-07-10,russian federation,1.0,0.0,0,Cloudy,23.8,33,0.38,71
2003-07-10,Singapore,206.0,32.0,172,Rany,19.1,87,0.36,98
2003-07-10,South Africa,1.0,1.0,0,Dry,24.5,35,0.94,66
2003-07-10,spain,1.0,0.0,1,Dry,23.5,78,0.88,97
2003-07-10,sweden,3.0,,3,Dry,24.979299781181616,86,0.82,71
2003-07-10,Switzerland,1.0,0.0,1,Humid,24.979299781181616,66,0.51,83
2003-07-10,Thailand,,2.0,7,Sunny,32.4,57,0.6,57
2003-07-10,united kingdom,4.0,0.0,4,Dry,23.2,59,0.57,98
2003-07-10,united states,75.0,0.0,67,Cloudy,25.2,36,0.4,94
2003-07-10,Viet Nam,63.0,5.0,58,drry,24.979299781181616,38,0.6,67
2003-07-11,brazil,1.0,0.0,1,humidd,22.5,54,0.22,73
2003-07-11,canada,250.0,38.0,194,Cloudy,25.4,62,0.31,91
2003-07-11,China,5327.0,,4941,Humid,25.3,30,0.91,51
2003-07-11,"Hong Kong SAR, China",1755.0,,1433,Cloudy,25.4,80,0.8,51
2003-07-11,"Macao SAR, China",1.0,0.0,1,Rainy,20.7,35,0.54,76
2003-07-11,"taiwan, china",671.0,,507,,24.0,47,0.61,63
2003-07-11,Colombia,1.0,0.0,1,Sunny,28.8,39,0.5,97
2003-07-11,finland,1.0,,1,Humid,24.1,57,0.79,88
2003-07-11,France,7.0,1.0,6,Sunny,25.8,40,0.83,61
2003-07-11,Germany,10.0,0.0,9,Humid,25.8,62,0.81,81
2003-07-11,india,3.0,0.0,3,Humid,27.1,30,0.78,77
2003-07-11,Indonesia,,0.0,2,Humid,27.8,42,0.36,77
